全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
382019,E3820100338201,久米保育園グラウンド,クメホイクエングラウンド,,382019,,愛媛県松山市鷹子町4-4,,,,,,33.8099833,132.8063672,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,417 ,,,,,
382019,E3820100148201,小百合保育園グラウンド,サユリホイクエングラウンド,,382019,,愛媛県松山市溝辺町甲528,,,,,,33.85290874,132.8065088,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,513 ,,,,,
382019,E3820100036201,伊台保育園グラウンド,イダイホイクエングラウンド,,382019,,愛媛県松山市下伊台町1493-1,,,,,,33.87786589,132.7991308,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,202 ,,,,,
382019,E3820100535201,平井保育園グラウンド,ヒライホイクエングラウンド,,382019,,愛媛県松山市平井町甲118,,,,,,33.80952295,132.8361545,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,020 ",,,,,
382019,E3820100468201,浮穴保育園グラウンド,ウケナホイクエングラウンド,,382019,,愛媛県松山市南高井町1608-2,,,,,,33.79223645,132.7993685,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,332 ",,,,,
382019,E3820100294201,石井保育園グラウンド,イシイホイクエングラウンド,,382019,,愛媛県松山市西石井6-4-34,,,,,,33.81238886,132.7751928,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,519 ",,,,,
382019,E3820100132201,つばき保育園グラウンド,ツバキホイクエングラウンド,,382019,,愛媛県松山市古川北2-18-30,,,,,,33.81282758,132.7627923,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,714 ",,,,,
382019,E3820100317201,浅海保育園グラウンド,アサナミホイクエングラウンド,,382019,,愛媛県松山市浅海本谷甲719-1,,,,,,34.00995715,132.8019187,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,"1,211 ",,,,,
382019,E3820100510201,国津保育園グラウンド,クニツホイクエングラウンド,,382019,,愛媛県松山市八反地甲1647,,,,,,33.97082539,132.7904171,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,917 ,,,,,
382019,E3820100202201,粟井保育園グラウンド,アワイホイクエングラウンド,,382019,,愛媛県松山市鹿峰63-2,,,,,,33.93644248,132.7735144,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,512 ,,,,,
382019,E3820100672201,中島こども園グラウンド,ナカジマホイクエングラウンド,,382019,,愛媛県松山市中島大浦3021-1,,,,,,33.97391,132.627713,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,746 ,,,,,
382019,E3820100119201,元怒和保育所グラウンド,モトヌワホイクショグラウンド,,382019,,愛媛県松山市元怒和甲925-1,,,,,,33.97541901,132.5427031,,,,,,,,382019,愛媛県松山市,1,,,1,1,,,,1,,173 ,,,,,
382019,E3820100392201,津和地保育所グラウンド,ツワジホイクショグラウンド,,382019,,愛媛県松山市津和地420,,,,,,33.98211582,132.5126026,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,219 ,,,,,
382019,E3820100002201,松山商業高等学校グラウンド,マツヤマショウギョウコウトウガッコウグラウンド,,382019,,愛媛県松山市旭町71,,,,,,33.84001712,132.7773883,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"13,854 ",,,,,
382019,E3820100334201,松山東雲中学・高等学校グラウンド,マツヤマシノノメチュウガクコウトウガッコウグラウンド,,382019,,愛媛県松山市大街道3-2-24,,,,,,33.84327615,132.7702944,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"4,921 ",,,,,
382019,E3820100198201,松山東高等学校グラウンド,マツヤマヒガシコウトウガッコウグラウンド,,382019,,愛媛県松山市持田町2-2-12,,,,,,33.84220563,132.7788723,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"13,405 ",,,,,
382019,E3820100531201,松山北高等学校グラウンド,マツヤマキタコウトウガッコウグラウンド,,382019,,愛媛県松山市文京町4-1,,,,,,33.84975722,132.7689963,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"16,491 ",,,,,
382019,E3820100532201,学校法人松山大学グラウンド,マツヤマダイガクグラウンド,,382019,,愛媛県松山市文京町4-2,,,,,,33.85004235,132.7664536,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"20,603 ",,,,,
382019,E3820100264201,松山工業高等学校グラウンド,マツヤマコウギョウコウトウガッコウグラウンド,,382019,,愛媛県松山市真砂町1,,,,,,33.83221767,132.7615597,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"12,273 ",,,,,
382019,E3820100605201,松山南高等学校グラウンド,マツヤマミナミコウトウガッコウグラウンド,,382019,,愛媛県松山市末広町11-1,,,,,,33.83286936,132.7629596,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,687 ",,,,,
382019,E3820100378201,聖カタリナ学園高等学校グラウンド,セイカタリナガクエンコウトウガッコウグラウンド,,382019,,愛媛県松山市朝生田町4-9-9,,,,,,33.823214,132.764785,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,594 ",,,,,
382019,E3820100010201,学校法人愛光学園グラウンド,アイコウガクエングラウンド,,382019,,愛媛県松山市衣山5-1610-1,,,,,,33.84520539,132.7350722,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"47,550 ",,,,,
382019,E3820100133201,学校法人松山大学御幸キャンパスグラウンド,マツヤマダイガクミユキキャンパス,,382019,,愛媛県松山市御幸1-320-1 外,,,,,,33.85501806,132.7655169,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"30,868 ",,,,,
382019,E3820100347201,愛媛大学附属高等学校グラウンド,エヒメダイガクフゾクコウトウガッコウグラウンド,,382019,,愛媛県松山市樽味3-2-40,,,,,,33.83825519,132.7941717,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,700 ",,,,,
382019,E3820100107201,松山東雲女子大学・短期大学グラウンド,マツヤマシノノメジョシダイガクタンキダイガクグラウンド,,382019,,愛媛県松山市桑原3-2-1,,,,,,33.83288688,132.7965033,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"3,848 ",,,,,
382019,E3820100322201,愛媛慈恵会地域交流ホームグラウンド,エヒメジケイカイチイキコウリュウホームグラウンド,,382019,,愛媛県松山市束本2-13-3,,,,,,33.82817703,132.7888691,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"2,000 ",,,,,
382019,E3820100197202,愛媛大学教育学部附属小学校グラウンド,エヒメダイガクキョウイクガクブフゾクショウガッコウグラウンド,,382019,,愛媛県松山市持田町1-5-22,,,,,,33.84350514,132.7837564,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,000 ",,,,,
382019,E3820100197201,愛媛大学教育学部附属中学校グラウンド,エヒメダイガクキョウイクガクブフゾクチュウガッコウグラウンド,,382019,,愛媛県松山市持田町1-5-22,,,,,,33.84190115,132.7825225,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,000 ",,,,,
382019,E3820100186201,学校法人新田学園グラウンド,ニッタガクエングラウンド,,382019,,愛媛県松山市山西町663,,,,,,33.85163489,132.7261571,,,,,,,,382019,愛媛県松山市,,,,1,1,,,,1,,"34,385 ",,,,,
382019,E3820100100201,済美平成中等教育学校グラウンド,サイビヘイセイチュウトウキョウイクガッコウグラウンド,,382019,,愛媛県松山市空港通5-6-3,,,,,,33.82679938,132.7331803,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"16,025 ",,,,,
382019,E3820100288201,木の実幼稚園グラウンド,コノミヨウチエングラウンド,,382019,,愛媛県松山市西垣生町1690-1,,,,,,33.81281531,132.6982064,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"2,890 ",,,,,
382019,E3820100086201,松山盲学校グラウンド,マツヤマモウガッコウグラウンド,,382019,,愛媛県松山市久万ﾉ台112,,,,,,33.85642885,132.749167,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,510 ",,,,,
382019,E3820100085201,学校法人松山聖陵学園松山聖陵高等学校グラウンド,マツヤマセイリョウコウトウガッコウグラウンド,,382019,,愛媛県松山市久万ﾉ台1112,,,,,,33.85678964,132.7411481,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"13,434 ",,,,,
382019,E3820100088201,松山西中等教育学校グラウンド,マツヤマニシチュウトウキョウイクガッコウグラウンド,,382019,,愛媛県松山市久万ﾉ台1485-4,,,,,,33.85993135,132.7375535,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"21,807 ",,,,,
382019,E3820100486201,松山聾学校グラウンド,マツヤマロウガッコウグラウンド,,382019,,愛媛県松山市馬木町2325,,,,,,33.88921748,132.7453131,,,,,,,,382019,愛媛県松山市,1,1,,1,1,,,,1,,"12,243 ",,,,,
382019,E3820100561201,学校法人松山学院　松山学院高等学校グラウンド,マツヤマジョウナンコウトウガッコウグラウンド,,382019,,愛媛県松山市北久米町815,,,,,,33.81591438,132.7895775,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"18,514 ",,,,,
382019,E3820100014201,松山中央高等学校グラウンド,マツヤマチュウオウコウトウガッコウグラウンド,,382019,,愛媛県松山市井門町1220,,,,,,33.80012386,132.7682185,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"24,186 ",,,,,
382019,E3820100571201,聖カタリナ大学グラウンド,セイカタリナダイガクグラウンド,,382019,,愛媛県松山市北条690,,,,,,33.97571034,132.7810832,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,719 ,,,,,
382019,E3820100578201,北条高等学校グラウンド,ホウジョウコウコウグラウンド,,382019,,愛媛県松山市北条辻600-1,,,,,,33.9691084,132.7753432,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"19,118 ",,,,,
382019,E3820100370201,松山北高等学校中島分校グラウンド,マツヤマキタコウトウガッコウグラウンド,,382019,,愛媛県松山市中島大浦3100-1,,,,,,33.97321069,132.62638,,,,,,,,382019,愛媛県松山市,1,,,1,1,,,,1,,"13,698 ",,,,,
382019,E3820100505201,松山市畑寺福祉センターグラウンド,マツヤマシハタデラフクシセンターグラウンド,,382019,,愛媛県松山市畑寺4-8-5,,,,,,33.82551562,132.8039559,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"2,620 ",,,,,
382019,E3820100215201,和気公民館勝岡分館グラウンド,ワケコウミンカンカツオカブンカングラウンド,,382019,,愛媛県松山市勝岡町112,,,,,,33.89832845,132.7257726,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"1,018 ",,,,,
382019,E3820100496201,泊小学校跡グラウンド,トマリショウガッコウアトグラウンド,,382019,,愛媛県松山市泊町618-1,,,,,,33.88116592,132.6801679,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,602 ,,,,,
382019,E3820100233201,中島Ｂ＆Ｇ海洋センターグラウンド,ナカジマビーアンドジーカイヨウセンターグラウンド,,382019,,愛媛県松山市小浜甲1101-1,,,,,,33.96620363,132.6286402,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"3,000 ",,,,,
382019,E3820100366201,城山小学校跡グラウンド,シロヤマショウガッコウアトグラウンド,,382019,,愛媛県松山市中島粟井甲876,,,,,,33.99449384,132.6376181,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"2,282 ",,,,,
